Date	year	month	day	hour	min	sec	latitude	longitude	depth	magnitude	magtype	source	eventID
25/11/07	2007	11	25	17	41	38	-2.238	100.413	35	6	Mw	NEI	2.00711E+11
25/11/07	2007	11	25	19	53	5	-8.224	118.467	18	6.5	Mw	NEI	2.00711E+11
27/11/07	2007	11	27	11	49	58	-10.95	162.149	16	6.6	Mw	NEI	2.00711E+11
29/11/07	2007	11	29	3	26	23	-36.756	-97.404	10	6.3	Mw	NEI	2.00711E+11
29/11/07	2007	11	29	19	0	20	14.944	-61.274	156	7.4	Mw	NEI	2.00711E+11
09/12/07	2007	12	9	7	28	21	-25.996	-177.514	152.5	7.8	Mw	NEI	2.00712E+11
13/12/07	2007	12	13	5	20	22	-23.157	-70.479	15	6	Mw	NEI	2.00712E+11
13/12/07	2007	12	13	7	23	40	-23.202	-70.549	16	6.2	Mw	NEI	2.00712E+11
13/12/07	2007	12	13	15	51	27	-15.213	-172.367	17	6.2	Mw	NEI	2.00712E+11
15/12/07	2007	12	15	8	3	16	-7.526	127.474	175.9	6	Mw	NEI	2.00712E+11
15/12/07	2007	12	15	9	39	54	-6.622	131.09	57	6.4	Mw	NEI	2.00712E+11
16/12/07	2007	12	16	8	9	18	-22.954	-70.182	45	6.7	Mw	NEI	2.00712E+11
19/12/07	2007	12	19	9	30	28	51.36	-179.509	34	7.2	Mw	NEI	2.00712E+11
20/12/07	2007	12	20	7	55	16	-39.011	178.291	20	6.6	Mw	NEI	2.00712E+11
21/12/07	2007	12	21	7	24	34	51.366	-178.979	25	6.3	Mw	NEI	2.00712E+11
22/12/07	2007	12	22	7	11	8	-2.407	139.067	20	6.2	Mw	NEI	2.00712E+11
22/12/07	2007	12	22	12	26	17	2.087	96.806	23	6.1	Mw	NEI	2.00712E+11
25/12/07	2007	12	25	14	4	35	38.503	142.026	48.4	6.1	Mw	NEI	2.00712E+11
26/12/07	2007	12	26	22	4	55	52.558	-168.221	25	6.4	Mw	NEI	2.00712E+11
01/01/08	2008	1	1	18	54	59	-5.878	146.884	34	6.3	Mw	NEI	2.00801E+11
04/01/08	2008	1	4	7	29	18	-2.782	101.032	35	6	Mw	NEI	2.00801E+11
05/01/08	2008	1	5	11	1	6	51.254	-130.746	15	6.6	Mw	NEI	2.00801E+11
05/01/08	2008	1	5	11	44	48	51.163	-130.542	10	6.4	Mw	NEI	2.00801E+11
06/01/08	2008	1	6	5	14	20	37.216	22.693	75	6.2	Mw	NEI	2.00801E+11
09/01/08	2008	1	9	8	26	45	32.288	85.166	10	6.4	Mw	NEI	2.00801E+11
09/01/08	2008	1	9	14	40	1	51.649	-131.183	10	6.1	Mw	NEI	2.00801E+11
10/01/08	2008	1	10	1	37	19	43.785	-127.264	13	6.3	Mw	NEI	2.00801E+11
15/01/08	2008	1	15	17	52	16	-21.984	-179.535	597.6	6.5	Mw	NEI	2.00801E+11
20/01/08	2008	1	20	20	26	5	2.346	126.816	35	6.1	Mw	NEI	2.00801E+11
22/01/08	2008	1	22	7	55	49	-15.277	-175.348	6	6	Mw	NEI	2.00801E+11
22/01/08	2008	1	22	10	49	22	-15.419	-175.589	10	6.1	Mw	NEI	2.00801E+11
22/01/08	2008	1	22	17	14	58	1.011	97.442	20	6.2	Mw	NEI	2.00801E+11
30/01/08	2008	1	30	7	32	43	-7.302	127.688	8	6.2	Mw	NEI	2.00801E+11
01/02/08	2008	2	1	12	10	6	-21.495	-179.352	604.2	6	Mw	NEI	2.00802E+11
04/02/08	2008	2	4	17	1	30	-20.166	-70.037	35	6.3	Mw	NEI	2.00802E+11
08/02/08	2008	2	8	9	38	14	10.671	-41.899	9	6.9	Mw	NEI	2.00802E+11
09/02/08	2008	2	9	18	34	2	-0.236	125.084	38	6	Mw	NEI	2.00802E+11
10/02/08	2008	2	10	12	22	3	-60.797	-25.586	8	6.6	Mw	NEI	2.00802E+11
12/02/08	2008	2	12	12	50	18	16.357	-94.304	83	6.5	Mw	NEI	2.00802E+11
13/02/08	2008	2	13	19	58	46	-8.158	128.644	19	6.2	Mw	NEI	2.00802E+11
14/02/08	2008	2	14	10	9	23	36.501	21.67	29	6.9	Mw	NEI	2.00802E+11
14/02/08	2008	2	14	12	8	56	36.345	21.863	28	6.5	Mw	NEI	2.00802E+11
16/02/08	2008	2	16	14	45	12	-21.346	-68.385	130.1	6.1	Mw	NEI	2.00802E+11
20/02/08	2008	2	20	8	8	31	2.768	95.964	26	7.4	Mw	NEI	2.00802E+11
20/02/08	2008	2	20	18	27	6	36.288	21.775	9.9	6.2	Mw	NEI	2.00802E+11
21/02/08	2008	2	21	2	46	18	77.079	18.571	12	6.1	Mw	NEI	2.00802E+11
21/02/08	2008	2	21	14	16	3	41.153	-114.867	6.7	6	Mw	REN	2.00802E+11
23/02/08	2008	2	23	15	57	20	-57.335	-23.433	14	6.8	Mw	NEI	2.00802E+11
24/02/08	2008	2	24	14	46	21	-2.405	99.931	22	6.5	Mw	NEI	2.00802E+11
25/02/08	2008	2	25	8	36	33	-2.486	99.972	25	7.2	Mw	NEI	2.00802E+11
25/02/08	2008	2	25	18	6	4	-2.332	99.891	25	6.6	Mw	NEI	2.00802E+11
25/02/08	2008	2	25	21	2	18	-2.245	99.808	25	6.7	Mw	NEI	2.00802E+11
27/02/08	2008	2	27	6	54	21	26.816	142.438	15	6.2	Mw	NEI	2.00802E+11
03/03/08	2008	3	3	2	37	27	-2.18	99.823	25	6.2	Mw	NEI	2.00803E+11
03/03/08	2008	3	3	9	31	2	46.406	153.175	10	6.5	Mw	NEI	2.00803E+11
03/03/08	2008	3	3	13	49	40	19.913	121.334	10	6	Mw	NEI	2.00803E+11
03/03/08	2008	3	3	14	11	15	13.351	125.63	24	6.9	Mw	NEI	2.00803E+11
12/03/08	2008	3	12	11	23	34	-16.567	167.335	13	6.4	Mw	NEI	2.00803E+11
12/03/08	2008	3	12	11	36	55	-16.489	167.183	10	6.3	Mw	NEI	2.00803E+11
13/03/08	2008	3	13	13	28	45	-45.492	35.008	10	6	Mw	NEI	2.00803E+11
14/03/08	2008	3	14	22	32	9	26.988	142.599	10	6	Mw	NEI	2.00803E+11
15/03/08	2008	3	15	14	43	26	2.708	94.596	25	6	Mw	NEI	2.00803E+11
18/03/08	2008	3	18	8	22	47	-29.252	-177.44	25	6.2	Mw	NEI	2.00803E+11
20/03/08	2008	3	20	14	10	40	6.192	126.934	45	6.1	Mw	NEI	2.00803E+11
20/03/08	2008	3	20	22	32	58	35.49	81.467	10	7.2	Mw	NEI	2.00803E+11
22/03/08	2008	3	22	21	24	11	52.176	-178.716	132	6.2	Mw	NEI	2.00803E+11
24/03/08	2008	3	24	20	39	8	-20.043	-68.963	120	6.2	Mw	NEI	2.00803E+11
29/03/08	2008	3	29	17	30	50	2.855	95.296	20	6.3	Mw	NEI	2.00803E+11
09/04/08	2008	4	9	11	13	18	-20.175	168.861	16	6.4	Mw	NEI	2.00804E+11
09/04/08	2008	4	9	11	23	40	-20.185	168.905	35	6.3	Mw	NEI	2.00804E+11
09/04/08	2008	4	9	12	46	13	-20.071	168.892	33	7.3	Mw	NEI	2.00804E+11
09/04/08	2008	4	9	14	47	51	-19.997	168.874	35	6.3	Mw	NEI	2.00804E+11
11/04/08	2008	4	11	17	45	2	-20.392	168.839	11	6.1	Mw	NEI	2.00804E+11
12/04/08	2008	4	12	0	30	13	-55.664	158.453	16	7.1	Mw	NEI	2.00804E+11
14/04/08	2008	4	14	9	45	20	-56.022	-28.035	140.2	6	Mw	NEI	2.00804E+11
15/04/08	2008	4	15	3	3	5	13.564	-90.599	33	6.1	Mw	NEI	2.00804E+11
15/04/08	2008	4	15	22	59	51	51.856	-179.361	11	6.4	Mw	NEI	2.00804E+11
16/04/08	2008	4	16	0	35	49	-18.609	-175.699	10	6.3	Mw	NEI	2.00804E+11
16/04/08	2008	4	16	5	54	20	51.878	-179.165	13	6.6	Mw	NEI	2.00804E+11
18/04/08	2008	4	18	20	39	7	-17.342	-179.022	553.8	6.3	Mw	NEI	2.00804E+11
19/04/08	2008	4	19	3	12	25	-7.815	125.694	13	6.1	Mw	NEI	2.00804E+11
19/04/08	2008	4	19	5	58	42	-20.273	168.796	14	6.3	Mw	NEI	2.00804E+11
19/04/08	2008	4	19	10	21	13	-7.875	125.722	10	6	Mw	NEI	2.00804E+11
23/04/08	2008	4	23	18	28	42	22.881	121.619	10	6	Mw	NEI	2.00804E+11
24/04/08	2008	4	24	12	14	50	-1.182	-23.471	10	6.5	Mw	NEI	2.00804E+11
26/04/08	2008	4	26	23	34	49	-49.091	164.117	10	6.1	Mw	NEI	2.00804E+11
28/04/08	2008	4	28	15	57	55	-58.739	-24.714	35	6.1	Mw	NEI	2.00804E+11
28/04/08	2008	4	28	18	33	34	-19.941	168.953	32	6.4	Mw	NEI	2.00804E+11
28/04/08	2008	4	28	20	26	53	-20.238	168.824	35	6.1	Mw	NEI	2.00804E+11
02/05/08	2008	5	2	1	33	37	51.864	-177.528	14	6.6	Mw	NEI	2.00805E+11
07/05/08	2008	5	7	16	2	3	36.178	141.545	19	6.2	Mw	NEI	2.00805E+11
07/05/08	2008	5	7	16	16	36	36.156	141.756	23.3	6.1	Mw	NEI	2.00805E+11
07/05/08	2008	5	7	16	45	19	36.164	141.526	27	6.9	Mw	NEI	2.00805E+11
09/05/08	2008	5	9	21	51	30	12.516	143.181	76	6.8	Mw	NEI	2.00805E+11
12/05/08	2008	5	12	6	28	2	31.002	103.322	19	7.9	Mw	NEI	2.00805E+11
12/05/08	2008	5	12	11	11	2	31.214	103.618	10	6.1	Mw	NEI	2.00805E+11
19/05/08	2008	5	19	14	26	45	1.64	99.147	10	6	Mw	NEI	2.00805E+11
20/05/08	2008	5	20	13	53	36	51.162	178.759	27	6.3	Mw	NEI	2.00805E+11
23/05/08	2008	5	23	19	35	35	7.313	-34.897	8	6.5	Mw	NEI	2.00805E+11
25/05/08	2008	5	25	8	21	50	32.56	105.423	18	6.1	Mw	NEI	2.00805E+11
25/05/08	2008	5	25	19	18	24	55.9055	-153.5083	20	6	Mw	AK	
29/05/08	2008	5	29	15	46	0	64.005	-21.013	9	6.3	Mw	NEI	2.00805E+11
31/05/08	2008	5	31	4	37	56	-41.198	80.479	9	6.4	Mw	NEI	2.00805E+11
01/06/08	2008	6	1	1	57	24	20.124	121.35	31	6.3	Mw	NEI	2.00806E+11
01/06/08	2008	6	1	14	31	3	-59.384	149.66	10	6.5	Mw	NEI	2.00806E+11
03/06/08	2008	6	3	16	20	50	-10.509	161.273	84	6.2	Mw	NEI	2.00806E+11
03/06/08	2008	6	3	22	4	28	-8.1	120.231	14	6	Mw	NEI	2.00806E+11
05/06/08	2008	6	5	2	16	47	-38.844	-91.623	10	6	Mw	NEI	2.00806E+11
06/06/08	2008	6	6	13	42	49	-7.495	127.885	122	6	Mw	NEI	2.00806E+11
08/06/08	2008	6	8	12	25	30	37.963	21.525	16	6.4	Mw	NEI	2.00806E+11
13/06/08	2008	6	13	23	43	45	39.03	140.881	7.8	6.9	Mw	JMA	2.00806E+11
15/06/08	2008	6	15	8	37	17	-36.623	-107.45	10	6	Mw	NEI	2.00806E+11
22/06/08	2008	6	22	23	56	30	67.698	141.276	18	6.1	Mw	NEI	2.00806E+11
26/06/08	2008	6	26	21	19	16	-20.768	-173.342	38	6.2	Mw	NEI	2.00806E+11
27/06/08	2008	6	27	11	40	14	11.005	91.824	17	6.6	Mw	NEI	2.00806E+11
28/06/08	2008	6	28	12	54	46	10.847	91.712	15	6.1	Mw	NEI	2.00806E+11
29/06/08	2008	6	29	20	53	5	45.156	137.446	326	6	Mw	NEI	2.00806E+11
